0,1851.3772,607.6746
1,1852.4367,554.8618
2,1858.2006,517.2268
3,1853.6223,436.9938
4,1853.9179,508.0574
5,1856.3297,497.8927
6,1854.1885,586.5337
7,1852.6007,511.9632
8,1851.6314,513.7597
9,1854.9548,492.199
10,1856.5537,609.736
11,1851.493,608.2091
12,1848.7895,501.8058
13,1849.9498,416.6813
14,1854.2545,583.6998
15,1849.8537,567.5876
16,1850.2283,529.2427
17,1854.0939,566.5189
18,1852.1838,383.1616
19,1849.1851,558.7379
20,1853.6974,419.6584
21,1851.5029,506.5869
22,1853.4697,478.9418
23,1850.9666,473.1988
24,1851.8664,505.2745
25,1850.8842,498.2254
26,1846.358,518.6413
27,1846.6792,561.8917
28,1852.9546,575.9442
29,1849.3868,583.0314
30,1845.7421,594.0167
31,1850.5904,499.3407
32,1848.0328,478.2263
33,1848.6019,534.4396
34,1849.4623,449.0349
35,1844.6169,508.1784
36,1849.3881,551.2159
37,1847.0675,536.5452
38,1850.6505,465.3933
39,1851.0685,588.1074
40,1846.5806,555.6173
41,1849.1411,550.4752
42,1845.7677,552.7132
43,1843.9112,553.9223
44,1845.3356,580.8118
45,1848.093,567.8319
46,1849.2791,451.4506
47,1842.7175,405.8961
48,1840.5111,578.9483
49,1845.3931,564.475
50,1844.9799,418.8829
51,1846.9228,601.181
52,1848.037,496.5597
53,1846.7928,441.8027
54,1846.76,469.0093
55,1845.2639,452.3854
56,1838.9959,493.2156
57,1842.7811,417.6975
58,1845.195,436.2017
59,1843.415,424.5266
60,1846.3871,523.4731
61,1842.7369,558.4063
62,1845.385,557.2893
63,1838.1978,440.8665
64,1844.4547,552.6266
65,1844.2535,584.2039
66,1839.1047,484.7245
67,1842.3632,431.467
68,1839.9297,457.0623
69,1842.4808,496.7271
70,1839.95,375.624
71,1845.4855,429.9818
72,1837.7097,527.3743
73,1844.7831,495.1764
74,1840.5049,438.1367
75,1836.4549,421.6516
76,1841.1468,567.786
77,1841.4642,427.3765
78,1843.5296,453.3593
79,1839.9009,407.3585
80,1840.2265,583.8786
81,1839.1392,449.8296
82,1834.8356,498.2967
83,1838.9238,596.6396
84,1843.2618,549.7611
85,1843.299,400.7525
86,1836.2257,600.7061
87,1838.8214,562.9806
88,1833.9402,541.3083
89,1835.0596,380.1357
90,1838.5246,552.5253
91,1842.5139,599.0935
92,1834.0537,529.2686
93,1834.0198,415.4401
94,1839.3025,594.0858
95,1834.2227,505.7557
96,1841.7972,561.0486
97,1836.5374,508.6951
98,1839.7499,460.9896
99,1837.0838,598.8669
100,1837.7751,515.1955
101,1836.2403,439.2572
102,1833.4752,376.182
103,1834.2407,528.7525
104,1834.7019,435.6465
105,1832.9739,506.7942
106,1837.07,594.6731
107,1834.0438,551.6697
108,1833.5037,530.073
109,1836.7706,374.7357
110,1839.7341,428.1173
111,1836.3139,373.3206
112,1834.8668,524.4012
113,1830.5153,468.765
114,1835.9508,569.0042
115,1838.6972,476.8188
116,1834.0972,589.1641
117,1830.1602,437.2968
118,1832.9389,448.5812
119,1834.6701,517.2486
120,1832.1497,515.8227
121,1836.1746,431.0476
122,1832.2532,452.2649
123,1835.0639,398.8301
124,1832.0725,433.5585
125,1837.1154,514.3325
126,1834.1908,486.7967
127,1832.238,376.7857
128,1829.36,457.3822
129,1833.6111,508.3097
130,1836.4222,409.7183
131,1829.3853,548.5687
132,1829.0941,447.8364
133,1827.9843,553.9239
134,1833.9107,487.1281
135,1832.3661,594.8871
136,1834.6785,505.4071
137,1827.7234,452.8126
138,1836.4054,525.5347
139,1829.0183,468.7473
140,1832.9337,492.2479
141,1832.0336,523.4528
142,1834.5566,504.8219
143,1826.9083,411.9114
144,1829.427,404.6564
145,1826.658,527.6173
146,1829.1659,454.586
147,1834.1182,427.7799
148,1831.739,448.6698
149,1829.0418,577.8703
150,1827.7827,417.7733
151,1827.239,416.5244
152,1830.9328,465.0868
153,1833.0329,528.0975
154,1832.7387,558.1186
155,1831.0315,508.2865
156,1832.9637,511.2109
157,1833.2649,553.1076
158,1828.1212,590.3782
159,1826.6546,424.5498
160,1827.6466,485.6203
161,1832.7252,429.6327
162,1829.9704,535.0299
163,1830.7269,596.3316
164,1831.5204,568.9183
165,1833.0879,540.5874
166,1827.7833,375.1351
167,1824.899,589.2194
168,1826.2746,485.2153
169,1827.007,524.051
170,1829.0021,406.988
171,1826.7955,372.945
172,1831.8434,483.7237
173,1826.4448,514.2338
174,1827.0914,469.2375
175,1824.9356,528.1145
176,1831.9696,468.777
177,1832.5322,482.3239
178,1827.0915,374.99
179,1828.9694,552.3872
180,1823.787,453.085
181,1826.7217,552.9404
182,1823.8102,516.2342
183,1831.8779,573.3397
184,1824.476,591.3619
185,1831.6745,425.1745
186,1823.2981,456.3287
187,1829.9791,518.265
188,1831.1126,514.7589
189,1823.9758,547.1054
190,1830.7291,478.0849
191,1826.2611,543.4098
192,1827.8084,489.0372
193,1831.4149,544.8017
194,1825.7628,471.8975
195,1829.6883,470.3456
196,1826.0517,457.4791
197,1822.1834,376.8442
198,1825.7449,548.778
199,1827.392,553.0314
200,1829.7389,424.7941
201,1829.8968,567.188
202,1821.948,435.0685
203,1827.961,398.6455
204,1830.2604,548.9467
205,1825.0477,505.7336
206,1828.2916,516.2491
207,1824.6617,408.1456
208,1823.665,474.2954
209,1828.9904,386.4354
210,1827.6394,557.3602
211,1821.9131,416.4221
212,1829.5887,489.4944
213,1824.4411,405.3816
214,1825.9411,452.4224
215,1824.4044,526.6445
216,1822.117,455.9275
217,1825.36,501.9504
218,1822.8769,525.5645
219,1827.0526,544.0954
220,1823.1878,456.3467
221,1827.1336,467.4033
222,1824.0262,387.3406
223,1826.8106,541.4352
224,1825.9902,598.7555
225,1821.8981,407.8812
226,1824.0753,458.8081
227,1827.1094,530.3143
228,1822.4197,576.4228
229,1821.8471,390.5662
230,1826.4919,399.9833
231,1822.1076,566.4983
232,1825.8513,415.7376
233,1828.1803,399.4254
234,1822.154,445.2004
235,1825.1863,556.3811
236,1822.7593,381.4104
237,1820.0288,441.088
238,1824.3489,491.7965
239,1824.116,475.297
240,1827.0859,413.2711
241,1827.5157,534.6845
242,1827.0557,529.7879
243,1827.093,575.3947
244,1819.7411,414.0539
245,1822.1724,414.3398
246,1825.4287,476.9379
247,1821.2335,535.39
248,1823.8604,500.2435
249,1823.2294,425.9298
250,1821.0785,392.0156
251,1824.8387,415.2657
252,1825.3368,442.4582
253,1825.647,497.6002
254,1827.1495,380.2145
255,1821.9144,382.9658
256,1826.1495,473.7539
257,1823.0672,462.7719
258,1824.0612,405.9738
259,1826.822,515.4245
260,1824.1229,497.6524
261,1827.2415,453.4876
262,1819.5283,459.5939
263,1828.0647,489.2948
264,1823.8902,489.6175
265,1825.8492,490.4447
266,1822.5575,579.8195
267,1825.2577,576.6713
268,1822.5177,396.7641
269,1825.9036,402.1267
270,1820.0851,581.324
271,1824.8809,419.8024
272,1819.9276,556.8018
273,1821.6595,401.5571
274,1827.2349,527.1932
275,1824.0345,565.6927
276,1822.5012,501.3187
277,1827.4289,449.2711
278,1825.526,572.205
279,1822.0625,592.0183
280,1825.2547,378.3981
281,1824.4147,478.4787
282,1825.3674,446.1946
283,1824.7719,527.2364
284,1827.0244,529.0952
285,1827.085,509.6481
286,1827.7493,524.1125
287,1824.5037,384.4076
288,1827.309,480.9953
289,1824.2231,580.3534
290,1820.6971,486.4986
291,1821.6783,466.2652
292,1824.349,552.7354
293,1827.1114,540.3724
294,1827.6778,457.4184
295,1820.7777,585.2238
296,1823.7014,546.7621
297,1826.6663,571.1699
298,1826.1612,429.1177
299,1819.9788,596.3746
300,1824.0294,556.9753
301,1826.9114,512.0203
302,1826.7205,536.7981
303,1821.0537,457.8186
304,1826.6995,587.2387
305,1824.0936,559.9641
306,1821.4742,514.9963
307,1826.0084,548.063
308,1825.342,487.3807
309,1823.4335,382.0614
310,1818.825,589.8924
311,1819.544,495.1305
312,1823.9259,381.4146
313,1826.9299,414.9806
314,1820.8047,519.6033
315,1826.3456,549.078
316,1821.7306,585.4351
317,1823.6299,468.2694
318,1827.456,396.5053
319,1821.7379,564.6437
320,1821.4587,420.8629
321,1825.3317,406.6388
322,1827.1404,395.9541
323,1827.4516,536.6786
324,1826.3316,391.5291
325,1821.8344,551.0317
326,1819.8091,541.3362
327,1824.8379,505.3599
328,1822.9434,529.7744
329,1826.0781,528.1055
330,1820.8383,584.184
331,1825.0971,527.2651
332,1821.7504,583.3071
333,1824.8719,564.7876
334,1824.8302,535.0169
335,1821.1579,511.2483
336,1820.3078,455.2078
337,1827.1441,589.8568
338,1820.5404,530.3321
339,1821.0256,442.1452
340,1821.2855,545.4373
341,1821.5301,410.432
342,1825.5994,546.1976
343,1825.4208,511.3679
344,1820.9058,557.5011
345,1825.2773,521.2782
346,1827.645,580.8135
347,1825.5961,503.5454
348,1826.5082,558.1477
349,1823.1171,472.8747
350,1824.2204,381.4867
351,1825.8505,487.4081
352,1823.1103,570.4651
353,1821.9974,421.8552
354,1827.3018,521.4362
355,1823.9093,412.6406
356,1827.9399,434.7965
357,1823.2928,484.3418
358,1825.336,585.0357
359,1825.2115,460.3992
360,1827.5023,406.5082
361,1824.4963,581.6172
362,1822.9205,458.2128
363,1820.7708,571.8106
364,1820.6546,413.7428
365,1825.8967,468.6742
366,1827.247,531.5885
367,1823.1146,465.7494
368,1828.1741,405.4433
369,1825.6103,473.2025
370,1825.0089,391.3598
371,1827.3797,495.2667
372,1828.607,598.4346
373,1828.6366,423.7248
374,1824.9581,469.8559
375,1823.5932,402.9531
376,1828.2751,557.5897
377,1828.5626,553.3462
378,1823.1133,535.5101
379,1821.209,494.2624
380,1822.4163,407.8689
381,1825.619,555.485
382,1827.3891,590.8369
383,1821.2099,472.6485
384,1825.888,506.8018
385,1822.0074,466.8137
386,1821.5091,540.2383
387,1823.6479,495.2795
388,1827.5225,465.5313
389,1828.4112,516.808
390,1826.4297,489.9778
391,1825.2159,551.3319
392,1825.6365,570.344
393,1824.2647,541.3268
394,1829.6205,575.336
395,1826.5446,597.6624
396,1827.9263,458.3638
397,1821.9197,401.4527
398,1830.167,510.9932
399,1825.6914,374.2462
400,1821.5327,525.1925
401,1821.72,477.097
402,1828.7677,408.4054
403,1828.4235,518.1906
404,1825.7473,584.7908
405,1830.6053,519.1697
406,1829.0585,391.5933
407,1822.2927,496.343
408,1826.7188,539.3611
409,1826.9796,506.6393
410,1827.7764,594.5336
411,1822.6499,480.4265
412,1830.4917,399.1418
413,1825.8439,500.6836
414,1824.0791,374.7191
415,1825.3693,464.2253
416,1825.3523,506.2623
417,1829.003,508.8488
418,1831.0351,574.4777
419,1828.6887,553.6765
420,1827.8472,475.0431
421,1829.423,544.8428
422,1830.9653,453.8342
423,1823.132,458.2006
424,1827.9027,517.2986
425,1831.211,537.3671
426,1829.0499,501.9658
427,1831.1974,432.7958
428,1826.6349,421.9033
429,1823.8237,466.5927
430,1832.0013,500.1402
431,1829.8355,506.187
432,1823.3775,504.3764
433,1826.9938,459.6045
434,1826.659,461.1747
435,1826.8567,588.4739
436,1826.2315,511.3959
437,1824.3717,577.3731
438,1823.9115,590.7715
439,1832.5787,390.1938
440,1831.1918,475.003
441,1832.1209,415.9673
442,1831.5049,569.4241
443,1824.3377,403.6422
444,1826.5387,490.3877
445,1831.3835,439.1135
446,1830.285,513.208
447,1826.6856,372.3464
448,1826.4828,379.1016
449,1826.5064,409.1005
450,1827.1652,462.2259
451,1833.3085,538.5082
452,1825.8117,574.2397
453,1827.8867,493.5471
454,1833.1132,387.9017
455,1826.6949,524.7412
456,1827.7768,433.5812
457,1828.5381,438.7637
458,1834.0954,552.4826
459,1825.8056,525.3494
460,1829.9112,437.2744
461,1826.6055,495.8246
462,1827.473,480.7198
463,1829.8081,491.3632
464,1826.0791,391.2321
465,1832.5864,593.7772
466,1833.3395,414.8541
467,1827.0083,564.4354
468,1834.3411,416.0027
469,1834.7232,424.9266
470,1828.7774,487.706
471,1830.1977,421.7372
472,1827.1721,398.52
473,1832.3972,449.3807
474,1834.2897,393.0729
475,1829.7147,464.8526
476,1827.2548,594.0633
477,1832.3137,534.4616
478,1829.3153,533.858
479,1831.4781,423.6644
480,1832.1614,472.3671
481,1831.4248,475.0008
482,1829.3245,582.0509
483,1827.758,599.7634
484,1833.7164,484.2108
485,1835.3227,581.9516
486,1830.8105,577.607
487,1830.3002,400.4869
488,1828.7696,561.4558
489,1836.0129,383.2403
490,1835.8661,531.3632
491,1835.6241,460.5814
492,1833.0357,573.7185
493,1835.2657,556.0048
494,1829.0401,503.8344
495,1834.1046,448.8437
496,1831.635,523.6981
497,1837.771,499.2037
498,1835.0482,570.8063
499,1835.8866,565.4025
500,1829.1587,439.605
501,1838.3047,476.2497
502,1833.2826,405.5164
503,1830.7424,453.1021
504,1833.5806,471.382
505,1834.4004,409.9843
506,1835.2131,462.3308
507,1834.9523,375.0425
508,1837.6269,522.7086
509,1836.5267,557.4197
510,1832.5053,513.8031
511,1830.9888,441.7289
512,1835.9748,600.6255
513,1831.2675,484.5708
514,1837.2603,590.5751
515,1834.3557,481.1579
516,1835.7143,412.9956
517,1833.5758,505.4566
518,1831.8272,598.4504
519,1831.3566,583.9496
520,1835.1645,443.0123
521,1839.5855,440.2799
522,1837.6114,498.8395
523,1831.987,411.6236
524,1833.6512,376.8627
525,1835.0085,542.9358
526,1839.6046,596.9742
527,1837.5369,590.5811
528,1833.4053,563.4152
529,1837.0306,559.3572
530,1838.9309,522.3097
531,1840.9641,564.4409
532,1838.72,385.5116
533,1832.7751,538.9836
534,1840.4695,492.0896
535,1839.9481,442.5917
536,1841.7277,429.0341
537,1837.1823,459.6863
538,1834.121,495.2058
539,1837.9887,540.1902
540,1837.6128,503.526
541,1833.8092,592.8998
542,1840.7658,424.2429
543,1835.2186,511.9045
544,1839.0535,541.6827
545,1837.8408,555.6578
546,1843.3098,449.3757
547,1839.8393,597.6671
548,1837.2988,507.3831
549,1840.4252,451.7278
550,1843.7038,502.5687
551,1837.1615,374.7326
552,1843.951,518.0093
553,1839.7491,374.2718
554,1844.3324,598.7262
555,1843.512,487.4049
556,1838.5808,528.1146
557,1840.6675,586.6695
558,1840.8776,524.4874
559,1840.7325,562.1876
560,1843.2505,514.1209
561,1842.0094,473.4476
562,1844.6034,478.5914
563,1840.0149,581.6432
564,1843.4939,499.1391
565,1842.8339,499.1485
566,1842.0607,483.38
567,1838.4582,575.9446
568,1838.5863,531.0853
569,1837.3385,494.1239
570,1843.2742,559.8683
571,1842.5354,556.1118
572,1840.0464,559.0337
573,1844.8576,597.9263
574,1844.3833,464.6843
575,1842.8265,543.0261
576,1839.8022,569.751
577,1841.0393,586.378
578,1846.7555,567.4587
579,1839.358,514.0413
580,1842.7198,566.5271
581,1843.906,403.6004
582,1842.3696,396.6956
583,1843.8633,407.9049
584,1842.1889,467.0964
585,1842.3856,483.5553
586,1847.5666,443.7109
587,1843.6346,489.6313
588,1842.7061,442.7348
589,1841.127,465.6365
590,1845.0051,568.9702
591,1842.685,501.8167
592,1842.545,473.7098
593,1849.5872,543.4249
594,1844.2416,404.4193
595,1848.3609,534.8166
596,1841.3146,476.7199
597,1845.6448,405.6048
598,1848.0168,508.6961
599,1850.0582,389.5665
600,1846.8464,462.9537
601,1843.3947,399.4433
602,1844.1117,596.4487
603,1843.5402,481.514
604,1842.852,514.7196
605,1849.2302,437.3651
606,1848.8922,432.4103
607,1845.7042,381.1073
608,1847.4529,451.2471
609,1850.7745,581.4063
610,1848.7397,575.5907
611,1850.9567,429.2927
612,1845.3086,485.6419
613,1844.9854,471.2723
614,1852.3212,459.8666
615,1848.217,502.4162
616,1850.2009,602.5571
617,1849.5198,580.9574
618,1850.0234,526.9046
619,1848.8261,538.4063
620,1846.1637,416.8004
621,1847.032,519.2993
622,1845.7458,492.3927
623,1848.0886,570.384
624,1849.7544,457.771
625,1847.8189,568.3809
626,1851.6124,556.0098
627,1853.8067,503.6733
628,1852.7737,543.369
629,1847.9309,544.8961
630,1847.0809,535.551
631,1848.477,512.6401
632,1847.7831,565.5421
633,1853.342,525.8474
634,1855.1023,592.1987
635,1855.3229,540.5175
636,1847.0302,553.0437
637,1853.7013,553.6416
638,1852.1866,589.156
639,1849.9095,475.0332
640,1851.3776,512.9699
641,1848.6219,581.0759
642,1848.6168,567.6628
643,1856.7908,389.5921
644,1853.3833,504.7447
645,1848.9609,501.7031
646,1848.5785,492.1235
647,1850.0225,472.7477
648,1849.0519,518.9662
649,1849.8934,591.7513
650,1853.9418,570.0736
651,1857.2081,539.7508
652,1857.4351,598.5532
653,1852.2289,442.2735
654,1856.9617,584.6449
655,1850.2775,550.1362
656,1850.0024,550.5229
657,1854.7978,415.7272
658,1855.4997,480.399
659,1857.3855,479.2989
660,1859.4431,532.9227
661,1855.8209,539.7013
662,1857.2165,596.9284
663,1853.8763,593.1651
664,1852.3628,441.0061
665,1858.3714,501.1645
666,1859.8137,574.4353
667,1853.992,607.4968
668,1859.5706,581.5347
669,1859.0506,586.3449
670,1854.5216,475.9634
671,1860.4696,459.3899
672,1853.4092,383.8918
673,1854.0349,569.3458
674,1854.7192,566.6508
675,1861.4145,549.1339
676,1860.9741,599.9333
677,1855.2834,563.366
678,1859.1701,514.5555
679,1856.3319,451.1966
680,1861.8287,549.0241
681,1862.8316,390.9065
682,1860.4624,536.913
683,1859.2035,408.7865
684,1860.0655,456.3442
685,1855.846,596.8734
686,1860.0178,588.9793
687,1859.7091,579.1218
688,1855.2482,500.4748
689,1857.0455,585.5399
690,1859.7262,422.5468
691,1864.8726,568.4519
692,1864.4693,522.4882
693,1856.994,592.0402
694,1859.1998,397.5088
695,1864.1356,492.0597
696,1862.3619,403.0083
697,1863.3036,491.2361
698,1858.4395,436.7721
699,1865.0793,513.864
700,1858.1717,500.0784
701,1863.7418,499.322
702,1865.908,495.2154
703,1863.5308,547.6539
704,1858.2426,498.5117
705,1864.0587,556.1722
706,1864.1114,489.0575
707,1861.344,392.8072
708,1865.7871,497.0691
709,1860.5594,594.2419
710,1860.9143,446.8802
711,1867.2174,463.713
712,1865.46,451.3761
713,1862.168,397.1196
714,1866.0524,431.0117
715,1860.6997,437.8959
716,1867.5611,595.6551
717,1861.1466,419.4831
718,1863.2905,583.7683
719,1862.9719,610.44
720,1861.6316,420.585
721,1864.1068,606.0403
722,1863.5873,398.7293
723,1866.6439,420.6379
724,1863.7301,493.7826
725,1865.4184,556.1486
726,1870.2233,605.7525
727,1864.5965,493.476
728,1865.6594,452.3295
729,1871.5557,386.0474
730,1865.5338,466.3575
731,1863.1007,414.9997
732,1864.0535,558.2447
733,1863.2462,390.7947
